publish_date,entities
"September 26, 2022","[{""text"": ""Antony J. Blinken"", ""label"": ""PER""}, {""text"": ""Pakistani"", ""label"": ""MISC""}, {""text"": ""Bilawal Bhutto Zardari"", ""label"": ""PER""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}]"
"June 22, 2022","[{""text"": ""Ned Price"", ""label"": ""ORG""}, {""text"": ""Wendy R. Sherman"", ""label"": ""PER""}, {""text"": ""European External Action Service"", ""label"": ""ORG""}, {""text"": ""Stefano Sannino"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Euro Atlantic"", ""label"": ""MISC""}, {""text"": ""Ukraine Moldova"", ""label"": ""LOC""}, {""text"": ""Georgia"", ""label"": ""LOC""}, {""text"": ""Western Balkans"", ""label"": ""LOC""}]"
"November 3, 2021","[{""text"": ""World Leaders Summit Forest Day"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Plan to Conserve Global Forests Critical Carbon Sinks"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Congressional"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Critical Carbon Sinks"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"January 18, 2022","[{""text"": ""Antony J. Blinken"", ""label"": ""PER""}, {""text"": ""Kyiv Berlin"", ""label"": ""LOC""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""European Allies"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Kyiv Ukraine"", ""label"": ""LOC""}, {""text"": ""Volodymyr Zelenskyy"", ""label"": ""PER""}, {""text"": ""Dmytro Kuleba"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Berlin Germany"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Allies"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Annalena Baerbock"", ""label"": ""PER""}, {""text"": ""Transatlantic Quad"", ""label"": ""ORG""}, {""text"": ""Geneva Switzerland"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Sergey Lavrov"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"April 11, 2022","[{""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Jaishankar Defense"", ""label"": ""PER""}, {""text"": ""Singh"", ""label"": ""PER""}, {""text"": ""Lloyd Austin"", ""label"": ""PER""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""New Delhi"", ""label"": ""LOC""}, {""text"": ""u.s"", ""label"": ""LOC""}, {""text"": ""india"", ""label"": ""LOC""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""COVID-19"", ""label"": ""MISC""}, {""text"": ""COVID-19"", ""label"": ""MISC""}, {""text"": ""Quad Vaccine Partnership"", ""label"": ""ORG""}, {""text"": ""Australia"", ""label"": ""LOC""}, {""text"": ""Japan"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Quad"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""ASEAN Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Moscow"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Black Sea"", ""label"": ""LOC""}, {""text"": ""World Food Program"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""World Food Program"", ""label"": ""ORG""}, {""text"": ""UN Food and Agriculture Organization"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""u.s"", ""label"": ""LOC""}, {""text"": ""U.S india"", ""label"": ""LOC""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Indo Pacific Economic Framework"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""Asia"", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Indian Americans"", ""label"": ""MISC""}, {""text"": ""Indians"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Nehru"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Truman"", ""label"": ""PER""}, {""text"": ""Nehru"", ""label"": ""PER""}, {""text"": ""Western World"", ""label"": ""LOC""}, {""text"": ""Eastern World"", ""label"": ""ORG""}, {""text"": ""Jaishankar"", ""label"": ""PER""}, {""text"": ""Lloyd"", ""label"": ""PER""}, {""text"": ""AUSTIN"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Singh"", ""label"": ""PER""}, {""text"": ""Jaishankar"", ""label"": ""PER""}, {""text"": ""u.s"", ""label"": ""LOC""}, {""text"": ""india"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Space Command"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Defense Space Agency"", ""label"": ""ORG""}, {""text"": ""Defense Technology and Trade Initiative"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Republic of China"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Combined Maritime Forces Bahrain"", ""label"": ""ORG""}, {""text"": ""Roosevelt Carrier Strike Group"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Tiger Triumph"", ""label"": ""MISC""}, {""text"": ""Japan Australia"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Quad"", ""label"": ""ORG""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Singh"", ""label"": ""PER""}, {""text"": ""SINGH"", ""label"": ""PER""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Jaishankar ji"", ""label"": ""PER""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Department of Space"", ""label"": ""ORG""}, {""text"": ""U.S. Department of Defense have Space Situational Awareness"", ""label"": ""ORG""}, {""text"": ""Defense Space and Defense"", ""label"": ""ORG""}, {""text"": ""Bahrain"", ""label"": ""LOC""}, {""text"": ""COMCASA"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""UP"", ""label"": ""LOC""}, {""text"": ""Tamil Nadu"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Austin Defense"", ""label"": ""ORG""}, {""text"": ""Rajnath Singh ji"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""COVID-19"", ""label"": ""MISC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Defense"", ""label"": ""ORG""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Howard University"", ""label"": ""ORG""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""International Solar Alliance"", ""label"": ""ORG""}, {""text"": ""Coalition for Disaster Resilient Infrastructure"", ""label"": ""ORG""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Quad"", ""label"": ""ORG""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Rosiland Jordan"", ""label"": ""PER""}, {""text"": ""Al Jazeera"", ""label"": ""ORG""}, {""text"": ""English"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Moscow"", ""label"": ""LOC""}, {""text"": ""Delhi"", ""label"": ""LOC""}, {""text"": ""Jaishankar"", ""label"": ""PER""}, {""text"": ""CAATSA"", ""label"": ""ORG""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Moscow"", ""label"": ""LOC""}, {""text"": ""Delhi"", ""label"": ""LOC""}, {""text"": ""jaishankar"", ""label"": ""PER""}, {""text"": ""Singh"", ""label"": ""PER""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Vladimir Putin"", ""label"": ""PER""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""New York"", ""label"": ""LOC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India Times"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""AUSTIN"", ""label"": ""PER""}, {""text"": ""Ros"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""jaishankar"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Lalit Jha Press Trust of India"", ""label"": ""ORG""}, {""text"": ""Jaishankar"", ""label"": ""PER""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Austin India"", ""label"": ""LOC""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Green Revolution"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""jaishankar"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainians"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""World Food Program"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""COVID"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Security Council"", ""label"": ""ORG""}, {""text"": ""FATF et cetera"", ""label"": ""MISC""}, {""text"": ""Quad"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""AUSTIN yeah"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Modi"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Strategic Clean Energy Partnership"", ""label"": ""ORG""}, {""text"": ""Department of Energy"", ""label"": ""ORG""}, {""text"": ""Ministry of Petroleum and Natural Gas"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Energy Bureau"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Development Finance Corporation"", ""label"": ""ORG""}, {""text"": ""First Solar"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Ryo Nakamura"", ""label"": ""PER""}, {""text"": ""nikkei"", ""label"": ""MISC""}, {""text"": ""Blinken India"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Austin India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Jaishankar Russia"", ""label"": ""PER""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""CAATSA"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""AUSTIN"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Pranay Upadhyay ABP News"", ""label"": ""ORG""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""English"", ""label"": ""MISC""}, {""text"": ""Austin"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Indian"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Austin India"", ""label"": ""LOC""}, {""text"": ""Sri Lanka"", ""label"": ""LOC""}, {""text"": ""South Asia"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""SINGH"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""AUSTIN"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Indo Pacific"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Quad"", ""label"": ""ORG""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""World Food Program"", ""label"": ""ORG""}, {""text"": ""Food and Agriculture Organization"", ""label"": ""ORG""}, {""text"": ""Biden"", ""label"": ""PER""}, {""text"": ""Indo Pacific Economic Framework"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}]"
"June 3, 2022","[{""text"": ""Antony J. Blinken"", ""label"": ""PER""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Hans Grundberg"", ""label"": ""PER""}, {""text"": ""Yemen"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Yemen"", ""label"": ""LOC""}, {""text"": ""Blinken"", ""label"": ""PER""}, {""text"": ""Yemenis"", ""label"": ""MISC""}, {""text"": ""Taiz"", ""label"": ""LOC""}, {""text"": ""Yemeni"", ""label"": ""MISC""}, {""text"": ""UN"", ""label"": ""ORG""}]"
"August 29, 2023","[{""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""AIM-9"", ""label"": ""MISC""}, {""text"": ""Javelin"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"October 25, 2021","[{""text"": ""White House"", ""label"": ""LOC""}, {""text"": ""CDC"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""cdc.gov"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"May 13, 2022","[{""text"": ""Ned Price"", ""label"": ""ORG""}, {""text"": ""Wendy Sherman"", ""label"": ""PER""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""Saleumxay Kommasith"", ""label"": ""ORG""}, {""text"": ""Lao People ' s Democratic Republic"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Laos"", ""label"": ""LOC""}, {""text"": ""ASEAN"", ""label"": ""ORG""}, {""text"": ""Laos"", ""label"": ""LOC""}, {""text"": ""u.s."", ""label"": ""LOC""}, {""text"": ""Mekong"", ""label"": ""LOC""}, {""text"": ""Sherman"", ""label"": ""PER""}, {""text"": ""Putin"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"July 28, 2022","[{""text"": ""G7"", ""label"": ""ORG""}, {""text"": ""Canada France Germany Italy Japan"", ""label"": ""ORG""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""G7"", ""label"": ""ORG""}, {""text"": ""Canada France Germany Italy Japan"", ""label"": ""ORG""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""Myanmar"", ""label"": ""LOC""}, {""text"": ""Myanmar"", ""label"": ""LOC""}, {""text"": ""Myanmar"", ""label"": ""LOC""}, {""text"": ""Kyaw Min Yu"", ""label"": ""PER""}, {""text"": ""Ko Jimmy"", ""label"": ""PER""}, {""text"": ""Aung Thura zaw"", ""label"": ""PER""}, {""text"": ""Hla Myo Aung"", ""label"": ""PER""}, {""text"": ""Myanmar"", ""label"": ""LOC""}, {""text"": ""Myanmar"", ""label"": ""LOC""}, {""text"": ""ASEAN"", ""label"": ""ORG""}, {""text"": ""ASEAN Five Point Consensus"", ""label"": ""MISC""}, {""text"": ""United Nations"", ""label"": ""ORG""}, {""text"": ""United Nations"", ""label"": ""ORG""}, {""text"": ""Myanmar"", ""label"": ""LOC""}]"
"February 27, 2023","[{""text"": ""Uzra Zeya"", ""label"": ""PER""}, {""text"": ""Amman Jordan"", ""label"": ""LOC""}, {""text"": ""Muscat Oman"", ""label"": ""LOC""}, {""text"": ""Zeya"", ""label"": ""PER""}, {""text"": ""Amman Jordan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Jordan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Jordan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Jordanian"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Turkiye"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Jordan"", ""label"": ""LOC""}, {""text"": ""Zeya"", ""label"": ""PER""}, {""text"": ""Muscat"", ""label"": ""LOC""}, {""text"": ""omani"", ""label"": ""MISC""}]"
