publish_date,entities
"December 1, 2017","[{""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Belgium Austria"", ""label"": ""LOC""}, {""text"": ""France"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""West"", ""label"": ""LOC""}, {""text"": ""Wilson Center"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""Mogherini"", ""label"": ""PER""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""EU Foreign Affairs Council"", ""label"": ""ORG""}, {""text"": ""Belgian"", ""label"": ""MISC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Stoltenberg"", ""label"": ""PER""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Georgian"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Georgian"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""DPRK"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Vienna"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Vienna"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Vienna"", ""label"": ""LOC""}, {""text"": ""Austrian"", ""label"": ""MISC""}, {""text"": ""Kurz"", ""label"": ""PER""}, {""text"": ""Austria"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Kosovo"", ""label"": ""LOC""}, {""text"": ""Austria"", ""label"": ""LOC""}, {""text"": ""Western Balkans"", ""label"": ""LOC""}, {""text"": ""Paris"", ""label"": ""LOC""}, {""text"": ""French"", ""label"": ""MISC""}, {""text"": ""French"", ""label"": ""MISC""}, {""text"": ""Iran Syria"", ""label"": ""LOC""}, {""text"": ""Lebanon Libya"", ""label"": ""LOC""}, {""text"": ""DPRK"", ""label"": ""ORG""}, {""text"": ""Sahel"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""Josh Lederman"", ""label"": ""PER""}, {""text"": ""Associated Press"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Josh"", ""label"": ""PER""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""David Clark"", ""label"": ""PER""}, {""text"": ""AFP"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Dutch"", ""label"": ""MISC""}, {""text"": ""British"", ""label"": ""MISC""}, {""text"": ""UK"", ""label"": ""LOC""}, {""text"": ""Britain"", ""label"": ""LOC""}, {""text"": ""British Government"", ""label"": ""ORG""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""David"", ""label"": ""PER""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Warsaw"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Tillerson"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Nick Wadhams"", ""label"": ""PER""}, {""text"": ""Bloomberg News"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Nick"", ""label"": ""PER""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Geneva"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Arab"", ""label"": ""MISC""}, {""text"": ""French"", ""label"": ""MISC""}, {""text"": ""British"", ""label"": ""MISC""}, {""text"": ""Lavrov"", ""label"": ""PER""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Syrian"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Assad"", ""label"": ""PER""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Carol Morello"", ""label"": ""PER""}, {""text"": ""The Washington Post"", ""label"": ""ORG""}, {""text"": ""Vienna"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Europeans"", ""label"": ""MISC""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Carol"", ""label"": ""PER""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""Russian Federation"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Kurt Volker"", ""label"": ""PER""}, {""text"": ""Surkov"", ""label"": ""PER""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Minsk"", ""label"": ""LOC""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""Ukrainians"", ""label"": ""MISC""}, {""text"": ""Russians"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Baltic"", ""label"": ""LOC""}, {""text"": ""EFP"", ""label"": ""ORG""}, {""text"": ""CT"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Warsaw"", ""label"": ""LOC""}, {""text"": ""Dmitry Zlodorev"", ""label"": ""PER""}, {""text"": ""RIA"", ""label"": ""ORG""}, {""text"": ""David Clark"", ""label"": ""PER""}, {""text"": ""AFP"", ""label"": ""ORG""}, {""text"": ""Carol"", ""label"": ""PER""}, {""text"": ""Nick Wadhams"", ""label"": ""PER""}, {""text"": ""Bloomberg News"", ""label"": ""ORG""}, {""text"": ""Lavrov"", ""label"": ""PER""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Lavrov"", ""label"": ""PER""}, {""text"": ""Vienna"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}]"
"March 5, 2020","[{""text"": ""White House Office of National Drug Control Policy"", ""label"": ""ORG""}, {""text"": ""United States Department of State"", ""label"": ""ORG""}, {""text"": ""Bureau of International Narcotics and Law Enforcement Affairs INL"", ""label"": ""ORG""}, {""text"": ""Government of Colombia"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""ONDCP"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Duque"", ""label"": ""PER""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombians"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""National Survey on Drug Use and Health NSDUH"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Centers for Disease Control and Prevention"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""White House"", ""label"": ""LOC""}, {""text"": ""ONDCP"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""INL-PAPD"", ""label"": ""MISC""}, {""text"": ""state.gov"", ""label"": ""MISC""}, {""text"": ""Bureau of International Narcotics and Law Enforcement Affairs"", ""label"": ""ORG""}]"
"April 23, 2017","[{""text"": ""Mark C. Toner"", ""label"": ""PER""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Organization for Security and Cooperation in Europe"", ""label"": ""ORG""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Minsk"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"January 28, 2020","[{""text"": ""Morgan Ortagus"", ""label"": ""ORG""}, {""text"": ""Michael R. Pompeo"", ""label"": ""PER""}, {""text"": ""Beninese"", ""label"": ""MISC""}, {""text"": ""Patrice Talon"", ""label"": ""PER""}, {""text"": ""Washington D.C."", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Talon"", ""label"": ""PER""}, {""text"": ""Sahel"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Benin"", ""label"": ""LOC""}]"
"March 23, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Islamic Republic of Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Kabul"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Ashraf Ghani"", ""label"": ""PER""}, {""text"": ""Abdullah Abdullah"", ""label"": ""PER""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Afghan Americans"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Joint Declaration"", ""label"": ""ORG""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Taliban"", ""label"": ""MISC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}]"
"July 1, 2019","[{""text"": ""African"", ""label"": ""MISC""}, {""text"": ""Tibor Nagy"", ""label"": ""PER""}, {""text"": ""Portugal"", ""label"": ""LOC""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""Lisbon"", ""label"": ""LOC""}, {""text"": ""London"", ""label"": ""LOC""}, {""text"": ""Nagy"", ""label"": ""PER""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""Institute of Social and Political Sciences"", ""label"": ""ORG""}, {""text"": ""University of Lisbon"", ""label"": ""ORG""}, {""text"": ""Portugal"", ""label"": ""LOC""}]"
"August 11, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""People ' s Republic of China"", ""label"": ""LOC""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Donald J. Trump"", ""label"": ""PER""}, {""text"": ""Clean Countries"", ""label"": ""MISC""}, {""text"": ""Chinese Communist Party"", ""label"": ""ORG""}, {""text"": ""Michael R. Pompeo"", ""label"": ""PER""}, {""text"": ""Trump Administration"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""National Defense Authorization Act"", ""label"": ""MISC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""ORG""}, {""text"": ""The Clean Network"", ""label"": ""ORG""}, {""text"": ""Clean Carrier Clean Store"", ""label"": ""ORG""}, {""text"": ""Clean Cable"", ""label"": ""MISC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""International Emergency Economic Powers Act"", ""label"": ""MISC""}, {""text"": ""TikTok"", ""label"": ""ORG""}, {""text"": ""WeChat The Clean Network Lines of Effort The Clean Network"", ""label"": ""MISC""}, {""text"": ""Chinese Communist Party CCP The Clean Network"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""ZTE"", ""label"": ""ORG""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""CCP"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""People ' s Republic of China PRC"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""TikTok"", ""label"": ""ORG""}, {""text"": ""WeChat TikTok"", ""label"": ""ORG""}, {""text"": ""WeChat"", ""label"": ""ORG""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""CCP"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""CCP"", ""label"": ""ORG""}, {""text"": ""PRC"", ""label"": ""ORG""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""PRC"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""COVID-19"", ""label"": ""MISC""}, {""text"": ""Alibaba Baidu China Mobile China Telecom"", ""label"": ""ORG""}, {""text"": ""Tencent Clean Cable"", ""label"": ""ORG""}, {""text"": ""PRC"", ""label"": ""ORG""}, {""text"": ""Clean Countries"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""The Clean Network"", ""label"": ""MISC""}, {""text"": ""Clean Countries and Territories"", ""label"": ""ORG""}, {""text"": ""Albania Australia Canada"", ""label"": ""ORG""}, {""text"": ""Czech Republic"", ""label"": ""LOC""}, {""text"": ""Denmark Estonia France"", ""label"": ""ORG""}, {""text"": ""Israel Japan Latvia Norway Poland Romania Slovenia Sweden Taiwan United Kingdom USA Vietnam Notable"", ""label"": ""ORG""}, {""text"": ""Poland"", ""label"": ""LOC""}, {""text"": ""Mateusz Morawiecki"", ""label"": ""PER""}, {""text"": ""Poland"", ""label"": ""LOC""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Thierry Breton"", ""label"": ""PER""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""European Union"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Telcos"", ""label"": ""ORG""}, {""text"": ""Clean Telcos"", ""label"": ""MISC""}, {""text"": ""France Jio"", ""label"": ""ORG""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Telstra"", ""label"": ""ORG""}, {""text"": ""Australia"", ""label"": ""LOC""}, {""text"": ""KT"", ""label"": ""ORG""}, {""text"": ""South Korea"", ""label"": ""LOC""}, {""text"": ""NTT"", ""label"": ""ORG""}, {""text"": ""Japan Hrvatski Telekom"", ""label"": ""ORG""}, {""text"": ""Croatia Tele2"", ""label"": ""ORG""}, {""text"": ""Estonia"", ""label"": ""LOC""}, {""text"": ""Ireland"", ""label"": ""LOC""}, {""text"": ""Latvia"", ""label"": ""LOC""}, {""text"": ""Vodafone Ziggo"", ""label"": ""ORG""}, {""text"": ""Netherlands Plus"", ""label"": ""LOC""}, {""text"": ""Poland Singtel"", ""label"": ""LOC""}, {""text"": ""Singapore"", ""label"": ""LOC""}, {""text"": ""TDC"", ""label"": ""ORG""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""Canada"", ""label"": ""LOC""}, {""text"": ""Norway"", ""label"": ""LOC""}, {""text"": ""Vietnam"", ""label"": ""LOC""}, {""text"": ""Taiwan"", ""label"": ""LOC""}, {""text"": ""CCP"", ""label"": ""ORG""}, {""text"": ""Huawei"", ""label"": ""ORG""}, {""text"": ""Telefonica"", ""label"": ""ORG""}, {""text"": ""Digital Manifesto"", ""label"": ""MISC""}, {""text"": ""Jose Maria Alvarez Pallete"", ""label"": ""PER""}, {""text"": ""Telefonica"", ""label"": ""ORG""}, {""text"": ""Telefonica Spain"", ""label"": ""ORG""}, {""text"": ""O2 UK"", ""label"": ""ORG""}, {""text"": ""Telefonica Deutschland Germany"", ""label"": ""ORG""}, {""text"": ""Vivo Brazil"", ""label"": ""ORG""}, {""text"": ""Jun Sawada"", ""label"": ""PER""}, {""text"": ""Japan"", ""label"": ""LOC""}, {""text"": ""NTT"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""G Clean Network"", ""label"": ""MISC""}, {""text"": ""Japan"", ""label"": ""LOC""}, {""text"": ""Telekom Albania"", ""label"": ""ORG""}, {""text"": ""Telekom Albania"", ""label"": ""ORG""}, {""text"": ""Safra Catz"", ""label"": ""ORG""}, {""text"": ""VMware"", ""label"": ""ORG""}, {""text"": ""Pat Gelsinger VMware"", ""label"": ""ORG""}, {""text"": ""Clean Path"", ""label"": ""MISC""}, {""text"": ""Clean Network"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""CCP"", ""label"": ""ORG""}, {""text"": ""China"", ""label"": ""LOC""}, {""text"": ""Great Firewall"", ""label"": ""MISC""}, {""text"": ""The Clean Network"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Keith Krach"", ""label"": ""PER""}]"
"June 5, 2017","[{""text"": ""Rex W. Tillerson"", ""label"": ""ORG""}, {""text"": ""State Washington"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Danish"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""Danes"", ""label"": ""MISC""}]"
"May 14, 2018","[{""text"": ""Mike Pompeo"", ""label"": ""PER""}, {""text"": ""State Washington DC"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Paraguay"", ""label"": ""LOC""}, {""text"": ""Kansas Paraguay Partnership"", ""label"": ""ORG""}, {""text"": ""Paraguayans"", ""label"": ""MISC""}, {""text"": ""Kansans"", ""label"": ""MISC""}, {""text"": ""Paraguay"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}]"
"July 3, 2019","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""PB Tankers"", ""label"": ""ORG""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Cubametales"", ""label"": ""ORG""}, {""text"": ""Cuban"", ""label"": ""MISC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Cuba"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Cuba"", ""label"": ""LOC""}, {""text"": ""Nicolas Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Cuba"", ""label"": ""LOC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""PB Tankers"", ""label"": ""ORG""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Cuban"", ""label"": ""MISC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Nicolas Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}]"
