publish_date,entities
"March 26, 2014","[{""text"": ""Susan Jacobs"", ""label"": ""PER""}, {""text"": ""Egypt"", ""label"": ""LOC""}, {""text"": ""United Arab Emirates"", ""label"": ""LOC""}, {""text"": ""Jordan"", ""label"": ""LOC""}, {""text"": ""Jacobs"", ""label"": ""PER""}, {""text"": ""Hague Convention on the Civil Aspects of International Child Abduction"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Jacobs"", ""label"": ""PER""}, {""text"": ""Twitter"", ""label"": ""ORG""}, {""text"": ""ChildrensIssues"", ""label"": ""ORG""}]"
"September 30, 2012","[{""text"": ""Obama"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Botswana"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Botswana"", ""label"": ""LOC""}, {""text"": ""Botswana"", ""label"": ""LOC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""Botswana"", ""label"": ""LOC""}]"
"February 7, 2011","[{""text"": ""Democracy and Global Affairs"", ""label"": ""ORG""}, {""text"": ""Maria Otero"", ""label"": ""PER""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""New Delhi"", ""label"": ""LOC""}, {""text"": ""Tibetan"", ""label"": ""MISC""}, {""text"": ""New Delhi"", ""label"": ""LOC""}, {""text"": ""India"", ""label"": ""LOC""}, {""text"": ""Otero"", ""label"": ""PER""}, {""text"": ""Bhutan"", ""label"": ""LOC""}, {""text"": ""Bhutanese"", ""label"": ""MISC""}, {""text"": ""Nepal"", ""label"": ""LOC""}, {""text"": ""Obama Administration"", ""label"": ""ORG""}, {""text"": ""Bhutan"", ""label"": ""LOC""}, {""text"": ""Jigme Thinley"", ""label"": ""PER""}, {""text"": ""Otero"", ""label"": ""PER""}, {""text"": ""Kathmandu Nepal"", ""label"": ""LOC""}, {""text"": ""Disaster Risk Reduction Symposium"", ""label"": ""MISC""}, {""text"": ""Be Aware Be Prepared Implementing"", ""label"": ""MISC""}, {""text"": ""Government of Nepal"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United Nations"", ""label"": ""ORG""}, {""text"": ""Nepal"", ""label"": ""LOC""}, {""text"": ""Government of Nepal"", ""label"": ""ORG""}, {""text"": ""Nepal"", ""label"": ""LOC""}, {""text"": ""Nepalese"", ""label"": ""MISC""}, {""text"": ""Tibetan"", ""label"": ""MISC""}, {""text"": ""Democracy and Global Affairs"", ""label"": ""ORG""}, {""text"": ""Maria Otero"", ""label"": ""PER""}, {""text"": ""Population Refugees and Migration democracy human rights and labor Oceans and International Environmental and Scientific Affairs the Office to Monitor"", ""label"": ""ORG""}, {""text"": ""Office of the Science and Technology Advisor"", ""label"": ""ORG""}, {""text"": ""Tibetan"", ""label"": ""MISC""}]"
"September 6, 2013","[{""text"": ""Camp Ashraf"", ""label"": ""LOC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United Nations Assistance Mission"", ""label"": ""ORG""}, {""text"": ""Government of Iraq"", ""label"": ""ORG""}, {""text"": ""UNAMI"", ""label"": ""ORG""}, {""text"": ""Iranian Revolutionary Guard Corps"", ""label"": ""ORG""}, {""text"": ""IRGC"", ""label"": ""ORG""}, {""text"": ""iran"", ""label"": ""LOC""}, {""text"": ""Camp Ashraf"", ""label"": ""LOC""}, {""text"": ""UNAMI"", ""label"": ""ORG""}, {""text"": ""Camp Hurriya"", ""label"": ""LOC""}, {""text"": ""Government of Iraq"", ""label"": ""ORG""}, {""text"": ""Camp Hurriya"", ""label"": ""LOC""}, {""text"": ""UNAMI"", ""label"": ""ORG""}, {""text"": ""MEK"", ""label"": ""ORG""}, {""text"": ""Camp Ashraf"", ""label"": ""LOC""}, {""text"": ""Camp Hurriya"", ""label"": ""LOC""}, {""text"": ""UNAMI"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""UNAMI"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Jonathan Winer"", ""label"": ""PER""}, {""text"": ""Camp Hurriya"", ""label"": ""LOC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Albania"", ""label"": ""LOC""}, {""text"": ""United Nations"", ""label"": ""ORG""}]"
"March 12, 2012","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Brazil"", ""label"": ""LOC""}, {""text"": ""Joint Commission Meeting"", ""label"": ""ORG""}, {""text"": ""Brasilia Brazil"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Brazil Science and Technology Agreement"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Brazilian"", ""label"": ""MISC""}, {""text"": ""Brazil"", ""label"": ""LOC""}, {""text"": ""Borders Scholarship"", ""label"": ""MISC""}, {""text"": ""Brazilian"", ""label"": ""MISC""}, {""text"": ""John P. Holdren"", ""label"": ""PER""}, {""text"": ""White House Office of Science and Technology Policy"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Marco Antonio Raupp"", ""label"": ""PER""}, {""text"": ""Brazilian"", ""label"": ""MISC""}, {""text"": ""Ministry for Science Technology and Innovation"", ""label"": ""ORG""}, {""text"": ""Brazilian"", ""label"": ""MISC""}, {""text"": ""Washington D.C"", ""label"": ""LOC""}]"
"March 26, 2014","[{""text"": ""Bureau of Overseas Buildings Operations OBO"", ""label"": ""ORG""}, {""text"": ""Helsinki Finland"", ""label"": ""LOC""}, {""text"": ""LEED for New Construction"", ""label"": ""MISC""}, {""text"": ""Innovation Center"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Innovation Center"", ""label"": ""ORG""}, {""text"": ""Gulf of Finland"", ""label"": ""LOC""}, {""text"": ""Moore Ruble Yudell"", ""label"": ""ORG""}, {""text"": ""Santa Monica California"", ""label"": ""LOC""}, {""text"": ""Arlington Virginia"", ""label"": ""LOC""}, {""text"": ""BL Harbert International LLC"", ""label"": ""ORG""}, {""text"": ""Birmingham Alabama"", ""label"": ""ORG""}, {""text"": ""Bureau of Overseas Buildings Operations OBO"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Christine Foushee"", ""label"": ""PER""}, {""text"": ""OBO"", ""label"": ""ORG""}]"
"February 17, 2016","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Turkish"", ""label"": ""MISC""}, {""text"": ""Ankara"", ""label"": ""LOC""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Turkey"", ""label"": ""LOC""}]"
"August 20, 2013","[{""text"": ""Benin"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Benin"", ""label"": ""LOC""}, {""text"": ""Michael Raynor"", ""label"": ""PER""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Cotonou"", ""label"": ""LOC""}, {""text"": ""Boulevard de la Marina"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S. Green Building Certification Institute Yost Grube Hall Architecture of Portland Oregon"", ""label"": ""ORG""}, {""text"": ""Page Southerland Page"", ""label"": ""ORG""}, {""text"": ""Arlington Virginia"", ""label"": ""LOC""}, {""text"": ""B.L. harbert"", ""label"": ""ORG""}, {""text"": ""birmingham Alabama"", ""label"": ""LOC""}, {""text"": ""Bureau of Overseas Buildings Operations"", ""label"": ""ORG""}, {""text"": ""OBO"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""OBO"", ""label"": ""ORG""}, {""text"": ""Christine Foushee"", ""label"": ""PER""}]"
"July 13, 2015","[{""text"": ""BLINKEN"", ""label"": ""PER""}, {""text"": ""Yatsenyuk"", ""label"": ""PER""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Ukraine Business Forum"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Poroshenko"", ""label"": ""PER""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Administration"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Minsk"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""YATSENYUK"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""U.S. Administration"", ""label"": ""ORG""}, {""text"": ""White House"", ""label"": ""LOC""}, {""text"": ""Senate"", ""label"": ""ORG""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""BLINKEN"", ""label"": ""PER""}]"
"May 5, 2009","[{""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Congress"", ""label"": ""ORG""}]"
"October 14, 2016","[{""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""The Department"", ""label"": ""ORG""}]"
"February 27, 2014","[{""text"": ""J. William Fulbright Foreign Scholarship Board"", ""label"": ""ORG""}, {""text"": ""U.S. Department of State"", ""label"": ""ORG""}, {""text"": ""Washington DC"", ""label"": ""LOC""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""The Fulbright Program"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""Fulbright Commission"", ""label"": ""ORG""}, {""text"": ""Fulbright Program the Board"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Austrian American"", ""label"": ""MISC""}, {""text"": ""Lonnie Johnson"", ""label"": ""PER""}, {""text"": ""American Fulbright Commission"", ""label"": ""ORG""}, {""text"": ""Marie Monsted"", ""label"": ""PER""}, {""text"": ""Commission for Cultural Scientific and Educational Exchange"", ""label"": ""ORG""}, {""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""Spain"", ""label"": ""LOC""}, {""text"": ""Alberto Lopez"", ""label"": ""PER""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""Fulbright"", ""label"": ""ORG""}, {""text"": ""Western Hemisphere"", ""label"": ""LOC""}, {""text"": ""Commission for Educational Exchange"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Argentina"", ""label"": ""LOC""}, {""text"": ""Norma Gonzalez Foundation for Educational Exchange Between Canada"", ""label"": ""ORG""}, {""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""Michael Hawes"", ""label"": ""PER""}, {""text"": ""Commission for Educational Exchange"", ""label"": ""ORG""}, {""text"": ""United States of America"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Ann Mason"", ""label"": ""PER""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""Collaborative Group Research"", ""label"": ""ORG""}, {""text"": ""Fulbright"", ""label"": ""ORG""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Fulbright Program"", ""label"": ""ORG""}, {""text"": ""J. William Fulbright Foreign Scholarship Board"", ""label"": ""ORG""}, {""text"": ""United States Congress"", ""label"": ""ORG""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Board"", ""label"": ""ORG""}, {""text"": ""Fulbright Program"", ""label"": ""ORG""}, {""text"": ""Press Contacts Bureau of Educational and Cultural Affairs"", ""label"": ""ORG""}, {""text"": ""Catherine Stearns"", ""label"": ""ORG""}]"
"August 2, 2012","[{""text"": ""Obama"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Bolivia"", ""label"": ""LOC""}, {""text"": ""Bolivia"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Bolivians"", ""label"": ""MISC""}]"
"April 28, 2010","[{""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""Anne Patterson"", ""label"": ""PER""}, {""text"": ""Peshawar Southern Ring Road"", ""label"": ""LOC""}, {""text"": ""Peshawar Pakistan"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Bureau for International Narcotics and Law Enforcement Affairs INL"", ""label"": ""ORG""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""peshawar"", ""label"": ""LOC""}, {""text"": ""Jacob J. Lew"", ""label"": ""PER""}, {""text"": ""Pakistan"", ""label"": ""LOC""}, {""text"": ""Salman Siddique"", ""label"": ""PER""}, {""text"": ""u.s"", ""label"": ""LOC""}, {""text"": ""pakistan"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""pakistan"", ""label"": ""LOC""}, {""text"": ""Ring Road"", ""label"": ""LOC""}, {""text"": ""Hayatabad"", ""label"": ""LOC""}, {""text"": ""Matani"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Ring Road"", ""label"": ""LOC""}, {""text"": ""Hayatabad"", ""label"": ""LOC""}, {""text"": ""Patterson"", ""label"": ""PER""}, {""text"": ""Government of Pakistan"", ""label"": ""ORG""}, {""text"": ""Khyber"", ""label"": ""LOC""}, {""text"": ""Pakhtoonkhwa kpk"", ""label"": ""LOC""}, {""text"": ""Federally Administered Tribal Areas The"", ""label"": ""ORG""}, {""text"": ""Ring Road"", ""label"": ""LOC""}, {""text"": ""KPk"", ""label"": ""ORG""}, {""text"": ""FATA"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""KPk"", ""label"": ""LOC""}, {""text"": ""FATA"", ""label"": ""ORG""}]"
"June 10, 2014","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Mosul"", ""label"": ""LOC""}, {""text"": ""Islamic State of Iraq"", ""label"": ""LOC""}, {""text"": ""ISIL"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""Baghdad"", ""label"": ""LOC""}, {""text"": ""Government of Iraq"", ""label"": ""ORG""}, {""text"": ""Iraqi"", ""label"": ""MISC""}, {""text"": ""Kurdistan Regional Government KRG"", ""label"": ""ORG""}, {""text"": ""KRG"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Government of Iraq"", ""label"": ""ORG""}, {""text"": ""Strategic Framework Agreement"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""ISIL"", ""label"": ""ORG""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Iraqis"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Iraqi"", ""label"": ""MISC""}, {""text"": ""Ninewa"", ""label"": ""LOC""}, {""text"": ""Anbar"", ""label"": ""LOC""}, {""text"": ""Iraqi"", ""label"": ""MISC""}, {""text"": ""ISIL"", ""label"": ""ORG""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""ISIL"", ""label"": ""ORG""}, {""text"": ""Iraqi"", ""label"": ""MISC""}]"
"May 23, 2016","[{""text"": ""International Energy Affairs"", ""label"": ""ORG""}, {""text"": ""Amos j Hochstein"", ""label"": ""PER""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Lebanese"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""Hochstein"", ""label"": ""PER""}, {""text"": ""Jeddah"", ""label"": ""LOC""}, {""text"": ""Dhahran"", ""label"": ""LOC""}, {""text"": ""Lebanon"", ""label"": ""LOC""}, {""text"": ""Lebanon"", ""label"": ""LOC""}, {""text"": ""Beirut"", ""label"": ""LOC""}, {""text"": ""Eastern Mediterranean"", ""label"": ""MISC""}, {""text"": ""Lebanese"", ""label"": ""MISC""}, {""text"": ""Alexandra Z. tenny"", ""label"": ""PER""}]"
"March 24, 2016","[{""text"": ""Antony Blinken"", ""label"": ""PER""}, {""text"": ""The Brookings Institution"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Japan Republic of Korea"", ""label"": ""LOC""}, {""text"": ""Administration"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""ROK"", ""label"": ""ORG""}, {""text"": ""Japanese"", ""label"": ""MISC""}, {""text"": ""Brookings"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""ROK"", ""label"": ""LOC""}, {""text"": ""Japan"", ""label"": ""LOC""}, {""text"": ""Brookings Office of Communications"", ""label"": ""ORG""}]"
"April 8, 2010","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Roma One"", ""label"": ""ORG""}, {""text"": ""Roma"", ""label"": ""MISC""}, {""text"": ""Central and Eastern Europe"", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""MISC""}, {""text"": ""Macedonia"", ""label"": ""LOC""}, {""text"": ""Slovakia"", ""label"": ""LOC""}, {""text"": ""Bulgaria Kosovo"", ""label"": ""LOC""}, {""text"": ""Serbia"", ""label"": ""LOC""}, {""text"": ""Romani"", ""label"": ""MISC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""Romania"", ""label"": ""LOC""}, {""text"": ""Bulgaria Macedonia"", ""label"": ""LOC""}, {""text"": ""Serbia"", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""MISC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""Bosnia Herzegovina Croatia"", ""label"": ""LOC""}, {""text"": ""Czech Republic"", ""label"": ""LOC""}, {""text"": ""Hungary"", ""label"": ""LOC""}, {""text"": ""Romania"", ""label"": ""LOC""}, {""text"": ""Romani"", ""label"": ""MISC""}, {""text"": ""Romani"", ""label"": ""MISC""}, {""text"": ""Italy"", ""label"": ""LOC""}, {""text"": ""Slovakia"", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""International Law Enforcement Academy"", ""label"": ""ORG""}, {""text"": ""Budapest"", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""Hungary"", ""label"": ""LOC""}, {""text"": ""Hungarian"", ""label"": ""MISC""}, {""text"": ""F.B.I."", ""label"": ""ORG""}, {""text"": ""U.S. Government"", ""label"": ""ORG""}, {""text"": ""U.S."", ""label"": ""LOC""}, {""text"": ""Roma"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}]"
