publish_date,entities
"March 30, 2017","[{""text"": ""tillerson"", ""label"": ""PER""}, {""text"": ""Cavusoglu"", ""label"": ""PER""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Erdogan"", ""label"": ""PER""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Daesh ISIS"", ""label"": ""ORG""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""daesh"", ""label"": ""PER""}, {""text"": ""Daesh"", ""label"": ""PER""}, {""text"": ""US MilitaryTurkish"", ""label"": ""ORG""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Turkish Government"", ""label"": ""ORG""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Turkish"", ""label"": ""MISC""}, {""text"": ""ISIS"", ""label"": ""ORG""}, {""text"": ""Turkish Syria"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""Cavusoglu"", ""label"": ""PER""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Washington"", ""label"": ""LOC""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""PKK"", ""label"": ""ORG""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""Turkish"", ""label"": ""MISC""}, {""text"": ""PKK"", ""label"": ""ORG""}, {""text"": ""Turkish"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Daesh"", ""label"": ""PER""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""TurkeyIS"", ""label"": ""LOC""}, {""text"": ""NGO"", ""label"": ""ORG""}, {""text"": ""UN"", ""label"": ""ORG""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Turkey"", ""label"": ""LOC""}, {""text"": ""Syrian"", ""label"": ""MISC""}]"
"February 19, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Kingdom of"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""Americans"", ""label"": ""MISC""}, {""text"": ""Islamic Republic of Iran"", ""label"": ""LOC""}, {""text"": ""Michael R Pompeo"", ""label"": ""PER""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""Salman"", ""label"": ""PER""}, {""text"": ""Abdulaziz Al Saud"", ""label"": ""PER""}, {""text"": ""Mohammad"", ""label"": ""PER""}, {""text"": ""Salman"", ""label"": ""PER""}, {""text"": ""Faisal bin Farhan"", ""label"": ""PER""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Gulf"", ""label"": ""LOC""}, {""text"": ""Franklin Delano Roosevelt"", ""label"": ""PER""}, {""text"": ""abdulaziz"", ""label"": ""PER""}, {""text"": ""USS"", ""label"": ""ORG""}, {""text"": ""Quincy"", ""label"": ""LOC""}, {""text"": ""US-"", ""label"": ""MISC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Yemen"", ""label"": ""LOC""}, {""text"": ""Iraq Lebanon"", ""label"": ""LOC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""Gulf"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""Foreign Military"", ""label"": ""ORG""}, {""text"": ""USSaudi"", ""label"": ""LOC""}, {""text"": ""Arabia"", ""label"": ""LOC""}, {""text"": ""s-"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""USSaudi Arabia"", ""label"": ""LOC""}, {""text"": ""USUSUSSaudi Arabia"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Saudi Arabia"", ""label"": ""LOC""}, {""text"": ""California"", ""label"": ""LOC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Texas"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Arabia"", ""label"": ""LOC""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Arabia"", ""label"": ""LOC""}]"
"February 14, 2020","[{""text"": ""Department of State"", ""label"": ""ORG""}, {""text"": ""Shavendra Silva"", ""label"": ""PER""}, {""text"": ""Sri Lanka Army"", ""label"": ""ORG""}, {""text"": ""Department of State Foreign Operations and Related Programs"", ""label"": ""ORG""}, {""text"": ""Appropriations Act"", ""label"": ""MISC""}, {""text"": ""Sri Lanka Army"", ""label"": ""ORG""}, {""text"": ""Sri Lanka"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Shavendra Silva"", ""label"": ""PER""}, {""text"": ""Department"", ""label"": ""ORG""}, {""text"": ""Shavendra Silva"", ""label"": ""PER""}, {""text"": ""United Nations"", ""label"": ""ORG""}, {""text"": ""Sri Lankari Lankan"", ""label"": ""LOC""}, {""text"": ""Sri Lankan"", ""label"": ""MISC""}, {""text"": ""Sri Lankan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Sri Lanka"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Sri Lanka"", ""label"": ""LOC""}]"
"May 16, 2019","[{""text"": ""Mike Pompeo"", ""label"": ""PER""}, {""text"": ""USGuy Benson"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Sochi"", ""label"": ""LOC""}, {""text"": ""Andrews Air Force Base"", ""label"": ""LOC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""USIraq"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""E3"", ""label"": ""MISC""}, {""text"": ""Guy"", ""label"": ""PER""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""Iraq"", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Americans"", ""label"": ""MISC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""York"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Islamic"", ""label"": ""MISC""}, {""text"": ""Republic"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}]"
"August 15, 2020","[{""text"": ""Morgan Ortagus"", ""label"": ""PER""}, {""text"": ""Michael R Pompeo"", ""label"": ""PER""}, {""text"": ""Polish"", ""label"": ""MISC""}, {""text"": ""Mateusz Morawiecki"", ""label"": ""PER""}, {""text"": ""Warsaw Poland"", ""label"": ""LOC""}, {""text"": ""Warsaw"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Morawiecki"", ""label"": ""PER""}, {""text"": ""us-"", ""label"": ""MISC""}, {""text"": ""p"", ""label"": ""MISC""}, {""text"": ""Enhanced Defense Cooperation Agreement"", ""label"": ""MISC""}, {""text"": ""Belarus"", ""label"": ""LOC""}, {""text"": ""COVID"", ""label"": ""MISC""}, {""text"": ""-"", ""label"": ""MISC""}, {""text"": ""19"", ""label"": ""MISC""}, {""text"": ""Poland"", ""label"": ""LOC""}]"
"March 4, 2019","[{""text"": ""Hale"", ""label"": ""PER""}, {""text"": ""London"", ""label"": ""LOC""}, {""text"": ""UK Foreign and Commonwealth OfficePhilip Barton"", ""label"": ""ORG""}, {""text"": ""Richard Moore"", ""label"": ""PER""}, {""text"": ""National Security"", ""label"": ""ORG""}, {""text"": ""Christian Turner"", ""label"": ""PER""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""DPRK Iran VenezuelaRussia"", ""label"": ""LOC""}, {""text"": ""Moscow"", ""label"": ""LOC""}, {""text"": ""Salisbury"", ""label"": ""LOC""}, {""text"": ""Ukrainian"", ""label"": ""MISC""}, {""text"": ""USUkraine"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Kerch"", ""label"": ""MISC""}, {""text"": ""Heavenly"", ""label"": ""MISC""}, {""text"": ""Hundred"", ""label"": ""MISC""}, {""text"": ""Revolution of Dignity"", ""label"": ""MISC""}, {""text"": ""Belgrade"", ""label"": ""LOC""}, {""text"": ""Hale"", ""label"": ""PER""}, {""text"": ""Serbian"", ""label"": ""MISC""}, {""text"": ""Kosovo"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""Western Balkans"", ""label"": ""LOC""}, {""text"": ""Pristina"", ""label"": ""LOC""}, {""text"": ""Kosovo"", ""label"": ""LOC""}, {""text"": ""Serbia"", ""label"": ""LOC""}]"
"January 3, 2020","[{""text"": ""Morgan Ortagus"", ""label"": ""PER""}, {""text"": ""Michael R Pompeo"", ""label"": ""PER""}, {""text"": ""Saudi"", ""label"": ""MISC""}, {""text"": ""Mohammed"", ""label"": ""PER""}, {""text"": ""Salman Al Saud"", ""label"": ""PER""}, {""text"": ""Washington D CPompeo"", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""USSaudi Arabia"", ""label"": ""LOC""}, {""text"": ""Islamic Revolutionary Guard Corps Qods Force"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"August 21, 2019","[{""text"": ""Tokyo"", ""label"": ""LOC""}, {""text"": ""USJapanese"", ""label"": ""LOC""}, {""text"": ""Open Skies"", ""label"": ""MISC""}, {""text"": ""Tokyo"", ""label"": ""LOC""}, {""text"": ""Haneda Airport"", ""label"": ""LOC""}, {""text"": ""USUSJapanese"", ""label"": ""LOC""}, {""text"": ""Hugo Yon"", ""label"": ""PER""}, {""text"": ""Ministry of Land Infrastructure Transportotaro horiuchi"", ""label"": ""ORG""}, {""text"": ""Record of Discussions"", ""label"": ""MISC""}, {""text"": ""USJapanese"", ""label"": ""LOC""}, {""text"": ""Haneda"", ""label"": ""LOC""}, {""text"": ""USHaneda"", ""label"": ""LOC""}, {""text"": ""Tokyo"", ""label"": ""LOC""}, {""text"": ""USUS Open SkiesUnited States"", ""label"": ""LOC""}, {""text"": ""Open Skies"", ""label"": ""MISC""}]"
"December 18, 2020","[{""text"": ""America"", ""label"": ""LOC""}, {""text"": ""USUnited States"", ""label"": ""LOC""}, {""text"": ""Department of StateUSGlobal Fragility Act"", ""label"": ""ORG""}, {""text"": ""National Security Strategy"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""USThe"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"February 6, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""International Day of"", ""label"": ""MISC""}, {""text"": ""Youth"", ""label"": ""MISC""}, {""text"": ""The"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""FGM"", ""label"": ""MISC""}, {""text"": ""C"", ""label"": ""MISC""}]"
"December 18, 2018","[{""text"": ""USNorth Korea"", ""label"": ""LOC""}, {""text"": ""Stephen Biegun"", ""label"": ""PER""}, {""text"": ""Seoul"", ""label"": ""LOC""}, {""text"": ""Biegun"", ""label"": ""PER""}, {""text"": ""ROK"", ""label"": ""ORG""}, {""text"": ""Korean"", ""label"": ""LOC""}, {""text"": ""Peninsula Peace and"", ""label"": ""ORG""}, {""text"": ""Lee Do hoon"", ""label"": ""PER""}, {""text"": ""ROK"", ""label"": ""ORG""}, {""text"": ""s-"", ""label"": ""MISC""}, {""text"": ""rok"", ""label"": ""MISC""}, {""text"": ""DPRK"", ""label"": ""MISC""}, {""text"": ""Seoulun"", ""label"": ""LOC""}, {""text"": ""Lee"", ""label"": ""PER""}, {""text"": ""USROK"", ""label"": ""LOC""}, {""text"": ""Korean"", ""label"": ""MISC""}]"
"January 23, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Department of State"", ""label"": ""ORG""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""Shandong Qiwangda Petrochemical Co Ltd Hong Kong"", ""label"": ""ORG""}, {""text"": ""Triliance Petrochemical and"", ""label"": ""ORG""}, {""text"": ""Hong"", ""label"": ""LOC""}, {""text"": ""Kong"", ""label"": ""ORG""}, {""text"": ""Jiaxiang Industry Hong Kong Limited"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Ali Bayandarian"", ""label"": ""ORG""}, {""text"": ""Triliance Petrochemical"", ""label"": ""ORG""}, {""text"": ""Zhiqing Wang"", ""label"": ""ORG""}, {""text"": ""Shandong Qiwangda Petrochemical Co Ltd"", ""label"": ""ORG""}, {""text"": ""Department of the Treasury"", ""label"": ""ORG""}, {""text"": ""Triliance Petrochemical Hong Kong"", ""label"": ""ORG""}, {""text"": ""Sage Energy HK Limited"", ""label"": ""ORG""}, {""text"": ""Peakview Industry Co"", ""label"": ""ORG""}, {""text"": ""UAE"", ""label"": ""LOC""}, {""text"": ""Beneathco DMCC"", ""label"": ""ORG""}, {""text"": ""National Iranian Oil Company"", ""label"": ""ORG""}, {""text"": ""NIOC"", ""label"": ""ORG""}, {""text"": ""NIOC"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Islamic Revolutionary Guard Corps Qods Force IRGC QF"", ""label"": ""ORG""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""USUnited States"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Iran"", ""label"": ""LOC""}]"
"May 27, 2020","[{""text"": ""tagusa"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Brian Hook"", ""label"": ""PER""}, {""text"": ""International Security and noniferation"", ""label"": ""ORG""}, {""text"": ""Chris Ford"", ""label"": ""PER""}, {""text"": ""Ford"", ""label"": ""PER""}, {""text"": ""Brian"", ""label"": ""PER""}, {""text"": ""Chris"", ""label"": ""PER""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Arak"", ""label"": ""LOC""}, {""text"": ""Tehran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Bushehr"", ""label"": ""LOC""}, {""text"": ""Nuclear Power Plant"", ""label"": ""ORG""}, {""text"": ""Bushehr"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iranian"", ""label"": ""MISC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Amjad"", ""label"": ""ORG""}, {""text"": ""Sazgar"", ""label"": ""PER""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""LOC""}]"
"December 1, 2017","[{""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Senior"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""STATE DEPARTMENT"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Belgium"", ""label"": ""LOC""}, {""text"": ""Austria"", ""label"": ""LOC""}, {""text"": ""France"", ""label"": ""LOC""}, {""text"": ""America"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""West"", ""label"": ""LOC""}, {""text"": ""Wilson Center"", ""label"": ""LOC""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""Mogherini"", ""label"": ""PER""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""EU Foreign Affairs Council"", ""label"": ""ORG""}, {""text"": ""Belgian"", ""label"": ""MISC""}, {""text"": ""ISIS"", ""label"": ""MISC""}, {""text"": ""Brussels"", ""label"": ""LOC""}, {""text"": ""Stoltenberg"", ""label"": ""PER""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Georgian"", ""label"": ""MISC""}, {""text"": ""Georgian"", ""label"": ""MISC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""EU"", ""label"": ""ORG""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Syria"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Vienna"", ""label"": ""LOC""}]"
"March 5, 2020","[{""text"": ""White House Office of National Drug Control Policy"", ""label"": ""ORG""}, {""text"": ""United States Department of State"", ""label"": ""ORG""}, {""text"": ""Bureau of International Narcotics and Law Enforcement Affairs INL"", ""label"": ""ORG""}, {""text"": ""Government of Colombia"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""USColombia"", ""label"": ""LOC""}, {""text"": ""ONDCP"", ""label"": ""ORG""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombia"", ""label"": ""LOC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Duque"", ""label"": ""PER""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombians"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}, {""text"": ""Colombian"", ""label"": ""MISC""}]"
"April 23, 2017","[{""text"": ""Mark C Toner"", ""label"": ""PER""}, {""text"": ""Washington"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""USOrganization for Security and Cooperation in Europe"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""OSCE"", ""label"": ""ORG""}, {""text"": ""Minsk"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}, {""text"": ""Russian"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Russia"", ""label"": ""LOC""}, {""text"": ""Ukraine"", ""label"": ""LOC""}]"
"January 28, 2020","[{""text"": ""Morgan Ortagus"", ""label"": ""PER""}, {""text"": ""Michael R Pompeo"", ""label"": ""PER""}, {""text"": ""Beninese"", ""label"": ""MISC""}, {""text"": ""Patrice Talon"", ""label"": ""PER""}, {""text"": ""Washington D"", ""label"": ""LOC""}, {""text"": ""C"", ""label"": ""ORG""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Talon"", ""label"": ""PER""}, {""text"": ""Sahel"", ""label"": ""LOC""}, {""text"": ""US-"", ""label"": ""MISC""}, {""text"": ""Benin"", ""label"": ""MISC""}]"
"March 23, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Islamic Republic of Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Kabul"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Ashraf Ghani"", ""label"": ""PER""}, {""text"": ""Abdullah Abdullah"", ""label"": ""PER""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""USAfghan"", ""label"": ""LOC""}, {""text"": ""Afghan Americans"", ""label"": ""MISC""}, {""text"": ""USUSAfghanistan"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""Afghanistan"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""Taliban"", ""label"": ""MISC""}, {""text"": ""Afghan"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}]"
"July 1, 2019","[{""text"": ""African"", ""label"": ""MISC""}, {""text"": ""Tibor Nagy"", ""label"": ""PER""}, {""text"": ""Portugal"", ""label"": ""LOC""}, {""text"": ""United Kingdom"", ""label"": ""LOC""}, {""text"": ""Lisbon"", ""label"": ""LOC""}, {""text"": ""London"", ""label"": ""LOC""}, {""text"": ""Nagy"", ""label"": ""PER""}, {""text"": ""European"", ""label"": ""MISC""}, {""text"": ""Africa"", ""label"": ""LOC""}, {""text"": ""US-"", ""label"": ""MISC""}, {""text"": ""Africa"", ""label"": ""MISC""}, {""text"": ""Institute of Social and Political Sciences"", ""label"": ""ORG""}, {""text"": ""University of Lisbon"", ""label"": ""ORG""}, {""text"": ""Portugal"", ""label"": ""ORG""}]"
"August 11, 2020","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""People ' s Republic of China China"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Donald J Trump"", ""label"": ""PER""}, {""text"": ""Clean Countries"", ""label"": ""MISC""}, {""text"": ""Chinese Communist Party"", ""label"": ""ORG""}, {""text"": ""Michael R Pompeo"", ""label"": ""PER""}, {""text"": ""Trump Administration"", ""label"": ""ORG""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Pompeo"", ""label"": ""PER""}, {""text"": ""National Defense Authorization Act"", ""label"": ""MISC""}, {""text"": ""State Department"", ""label"": ""ORG""}, {""text"": ""Clean Path"", ""label"": ""MISC""}, {""text"": ""USPompeo"", ""label"": ""LOC""}, {""text"": ""The Clean"", ""label"": ""ORG""}, {""text"": ""Network"", ""label"": ""MISC""}, {""text"": ""Clean Carrier Clean Store"", ""label"": ""MISC""}, {""text"": ""Clean Cable"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""International Emergency Economic Powers Act"", ""label"": ""MISC""}, {""text"": ""TikTok"", ""label"": ""MISC""}, {""text"": ""WeChat"", ""label"": ""MISC""}, {""text"": ""Network"", ""label"": ""ORG""}, {""text"": ""Linesff"", ""label"": ""MISC""}, {""text"": ""The Clean Network"", ""label"": ""ORG""}, {""text"": ""Chinese Communist Party"", ""label"": ""ORG""}, {""text"": ""CCP The Clean Network"", ""label"": ""ORG""}, {""text"": ""USPomp"", ""label"": ""LOC""}, {""text"": ""Chinese"", ""label"": ""MISC""}, {""text"": ""American"", ""label"": ""MISC""}, {""text"": ""China"", ""label"": ""LOC""}]"
"June 5, 2017","[{""text"": ""Rex"", ""label"": ""PER""}, {""text"": ""W TillersonWashington"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Danish"", ""label"": ""MISC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""NATO"", ""label"": ""ORG""}, {""text"": ""Europe"", ""label"": ""LOC""}, {""text"": ""Denmark"", ""label"": ""LOC""}, {""text"": ""Danes"", ""label"": ""MISC""}]"
"May 14, 2018","[{""text"": ""Mike Pompeo"", ""label"": ""PER""}, {""text"": ""Washington DC"", ""label"": ""LOC""}, {""text"": ""Trump"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Paraguay"", ""label"": ""LOC""}, {""text"": ""Kansas Paraguay Partnership"", ""label"": ""MISC""}, {""text"": ""Paraguayans"", ""label"": ""MISC""}, {""text"": ""Kansans"", ""label"": ""MISC""}, {""text"": ""Paraguay"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}]"
"July 3, 2019","[{""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""PB Tankers"", ""label"": ""ORG""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Cubametales"", ""label"": ""ORG""}, {""text"": ""Cuban"", ""label"": ""MISC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""USCuba"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Cuba"", ""label"": ""LOC""}, {""text"": ""Nicolas Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Cuba"", ""label"": ""LOC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}, {""text"": ""PB Tankers"", ""label"": ""ORG""}, {""text"": ""Maduro"", ""label"": ""PER""}, {""text"": ""Cuban"", ""label"": ""MISC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""United States"", ""label"": ""LOC""}, {""text"": ""Venezuela"", ""label"": ""LOC""}, {""text"": ""Nicolas Maduro"", ""label"": ""PER""}, {""text"": ""Venezuelan"", ""label"": ""MISC""}]"
